NU_INSCRICAO,NU_NOTA_MT
931c9b68503203e3dde2b2416193f56f3b3240b1,478.81399999999985
3d9d271b0131965c3896efeee8e144733f05a89a,4.984
886ff01a626712ff457aca87ee499fe565380a3e,8.802
a15d809e0a87059fde96b0b69718e260119b680f,516.6079999999998
fce9f32ec22885e4680e8e992ec173aaa112d41e,499.0449999999999
41cdcbe8b3d19283983318846c677a4c15af4aaa,434.65299999999996
5c89fe7d22a0bb5907dbcd78db36b5214c1f466f,8.802
93fc86498d9aab1cc0b79b62ca83a2c303fa978d,395.25600000000014
0cc89d9d493ab99eb527d96f179405e0ca9fe5cd,508.9150000000002
9fbe78e4c9327af1f7c4694dfc08fb2103fe5690,403.7190000000002
10577e52644495a112d6926d3d88de72bca9e14b,8.802
c809774e530a33dfb2e8131fb2859acb1d60fc16,545.423
a676a714e149fa988d1ad76ad969a949c99b3daf,4.984
17852911ec609b95147c2b36507cf41c374feee7,599.5989999999999
ac30e056ebf05c2d64f1827a7df1621f05ae2f49,421.91900000000004
2818b1f99095fab6d1019efc123108c69504dfbb,428.895
4019a9d240e065bbda6b1694ad02f785942bdce4,8.802
3c7d52ad907c55f7334346a768b44288ebb5b72e,464.7709999999997
2e43766fc1f5e74d18b86058d03ff824de66b9fa,4.984
8bd427155d8fbac266279acd0e1cfbd04198f2c3,464.0679999999996
ca7b735d284c323a2a5a8e07da8e6adf767b8e23,446.00999999999993
dee4340768896265cc860b2143a197f1e83857dc,487.5870000000001
4859cc28af0fea9c52bfa188ab0cbd231f5bc7a9,595.6150000000001
0013741ec1dc7e4c3b5baf73f61a47d7585292d9,504.40600000000035
0c90c6df5e73a9831acf3a833a1589b9059a0c81,4.984
03faf309404717170977dd61b95ff1814c40088c,430.07899999999995
cd3f58db06e4d9d717c6cc8de31a25c53cb5ac73,413.89400000000006
2e26d17bc182aacfaeed3b12f1a66feb40d4f96e,506.34799999999996
ceb125e2a8f67106d58e63f317c812b764d3f725,547.9129999999999
4b7579ff6554b6b366d2397000350dbc9fdcbafa,8.802
7afc4443fdab80c585b84ae370e3592f73f04171,8.802
084ac6ddb231e42eb19ee05c0d5b0f3bd7a90470,458.8519999999999
e953271d07ef14f77f07eb72a93de203efa33b06,414.6050000000001
9d6ee37a8cd4d8bd9a3a099b8f8ee19f14235e13,443.25299999999993
2c3e89ffb7d52702eb2d96bd704b80dc058ff897,552.012
64383cd3683b92e1053102f3137581ee19687dbb,8.802
4abd3801858b276db1a70ee7e94c1d899b79e380,648.1410000000002
e8b10bed6dc25e70ba3129fa1f3f95c91ce5d23e,8.802
c59cbd8309df8defa64508ebcbeefbcab5b24b50,439.652
c9041f3b039b43b8eee4400b24308cb2f1c20a6e,487.185
6dd26d0500fac7c3b12384dc9790d56647196ade,409.9980000000001
672eac5a995e11b1dc871b27aaa5933935c462cf,8.802
8a0bb9b0b52da6ba570837fe31c22d8f47df197c,8.802
f99ef219338343ac35a138627ab44549fcc9247d,586.3680000000002
4326e63cd732212597e47d63c7d3e4ce315075a7,8.802
367a987b5a240cb3cd1ba4302f32f1e9adf75129,438.2070000000001
71b69bc0230f1d10277c460ca6226d6886d0799a,514.9000000000001
fe819e9bb1d110d71dcf1aa143f3e0614ead0a87,642.33
6c389474e6fc47a559acd374747311424e4b2243,8.802
85ddb58c793932dc0b1244a67d490cfb45c64aa6,420.21399999999994
0683bd41ef13129ea73344ea989e0c2e93910ef2,535.9630000000002
bdda2058e08eea69e4c188395e34efa77d626279,428.092
fe19531e526713a5f8d49cbeff226a1b18ad4daf,8.802
e24c79803fab5038ccbe849262f642dcbca4a735,453.8869999999999
4078b001cf7b49e098e4812929823b5d2b1ccb52,8.802
809a406544f9c7b0ec78cbf04043abdd3bfd5faa,497.94100000000014
10afdafe674bed7060aa03e4d3643ffd6bb1cc22,4.984
10ce02a9154cccd22497208b8e0195af192540a7,476.3330000000002
c29bd91764f9b9f650a926bdf2f424b4dbfa4be2,444.54900000000004
e51cb39545f074025dea07bba60fbb2ce3bbc8c1,8.802
368c201123a334ce74cb5b5736cecdc4dcd7f43b,450.0069999999996
396836342ad0668d13dbd20779f3faf065223e9b,4.984
951544af1d2cc99f72def1e5050a514a7d869da7,448.3599999999999
4dce465136c73b5cc104045314bc8c40ee0a7bcc,4.984
47c56b81cb75952158cc58ac1dba1c6adec1e441,483.8590000000002
e749ce60d99c6e78272a2bbf6e064087b44441f0,4.984
19df9feceee051f2b3466617bd4969688049c530,459.05800000000005
112515d41ca96e2dca583ac6f049404d651f7ed6,4.984
5128a1a7c4743109ace5dcfd42879ee999290536,440.9599999999999
396393b00220c19d1da779dd40277ab033825c5b,456.596
aa3c70232b75e6699d4fddad8278b785019de599,495.3319999999998
23fe757306c647c997ddd80b681ee7cdd693ed0a,428.5060000000002
8338d85c01042aa8d043b4f004e1051b7dab9385,412.04999999999995
1ae3591562a76ac63d7f8edf9113a2eaad373539,505.5819999999999
4fd659b8ab4ac00f9233609c32a6f735b909493e,452.17599999999993
97c20f6f8377abce03e1a8e94f3e9428a7692d5a,661.6579999999999
71b6c0ff2cf1ea9e3dca0f24e45d2224fdc718f2,482.47899999999987
eb72e93988532c686581729e39b8b969e8fe11f9,548.9590000000003
f8b9cf59ba045595c2635ca232e74e417468054f,453.0219999999999
e2867649339be49075bcc34446b27b84685df132,521.7729999999998
a684d0f8cbd3951c1aa7f0eb17207255da6a5342,457.0409999999996
4b83e292acd8b9b0ff3f73d2d76786c668346b02,623.3779999999999
f220f1ad2b33afcbe62e6d7110acbf8f33611643,450.056
d56f89ba5ab1ac6aa1f378352545c14bab6b643c,4.984
8e397c184b99d98a6321ece206c14e060259f972,475.24899999999985
007d54236b259073657f2ec22ec77f01f53cc845,410.6040000000001
b821047b68fddf477c463a21d71311fe8dfeb73a,537.6460000000002
fc00ce0aa1e7031be87c6e596b3d2e3b7bfc718d,434.5289999999999
026b462e5963b287ce2dc90e178427b18315ecc1,4.984
0d66828e27aca8b62da5a21d35836e0ad7299858,8.802
7b96070e1fe3a1949cabd1a19ed516f51f4d0cce,419.39700000000016
5446cabae69b4a3f17a93e915b20c902629f6bfb,8.802
0031a184b641879da21aa6b20afe7fe981cbd0b9,449.47799999999984
3b6f2590bb08848ae5b7cd08a41d1cc6a628c1f6,769.8320000000001
f764e7fc1a9e524379fb803916a4febbe7eb24f5,8.802
f0527e3f10cbf275c69eda7ebf7e521f74723644,521.7370000000003
dbb9805d453e8be32d844ff35ab54818f1862c4a,427.5639999999998
c063002d93b60b03895b07efdfb49981c0aa74cf,546.0359999999997
79a82427efed350356cfde73470641b0143931af,465.18200000000036
998dd43e87b4e1a075aa5af92a3dd5aa644b6710,437.43800000000005
b6896311e1e6509aa201bb98af9d59a9f92ae26d,529.7959999999999
cdbc37753e75ff9e9084f74b9ea32790dc3021c8,528.6889999999996
1ff27016f59accc6db15f32efc63c1e359c2e640,495.0750000000002
9ea22356a56bcfc22a8a8a7b560904e51261c3ac,4.984
70f54399076674b5788c25a4f91590eef521c586,485.55700000000024
c9c74863e650894c407ecff2e859d545add51127,451.4119999999998
5a620d93a07732b713ce1c5f8b1207fe4ddc2db5,453.53
adb2c4c81f38b46232c14ba76031de8e4d932bfd,446.8170000000001
ee5f9994df3331cf0df76303584bab4070a28d0d,515.7279999999996
f1188bd78bb2caf3b243095a7efa21a90b455323,559.9099999999999
469a2496f12cda71984b4783186e4a81ddc66d05,431.714
53aff6504cf05345877577b392df1e6d3495f96c,466.70900000000006
c93e7b3dbc68c73e8b971c76348d35b6ab96f832,566.2570000000003
e3d52ab59888e30406daccc15eaa5b2c093768c4,4.984
16e35b093d462f16bca8f46ef05907d7674171b5,455.0950000000003
39eb70c2dee43187cd0c1e31a3ea9c4c9da6bcc7,427.39
61d98e628e77be0d8884ce8f3108afc6ae7c5c03,528.6609999999998
603cdac3e2637a1775d0835a35b1824a66d6f159,491.7409999999998
729dbf9ac607943285cf9cabf80503f9e1112cb0,649.4910000000001
6553371b304d9effccd011d3ed11f852354b335c,480.1710000000001
dd7b89ef2c69d23491f3e4eaa9d23e0ec85cdbc2,476.5750000000002
6b11913937224ba8eac6c17003a30e9d6939b6a3,415.38000000000017
11cca4c8990d674ff1a5e26fe0040669e61a0233,424.32800000000003
7cc229b6a8bfb19b7018bb362188dd9bf985cddb,433.8879999999998
569fff7fa6d66e6a99c21bd650356b830ee82ff9,541.1769999999997
d974c6fd7a7c8a43b2aded4a925119b6d56468a8,471.9130000000002
96c92d668b7c3585d4ca225dc2ba2d2f61a83f77,543.321
80c9bf87c8851d126db4fac626b5d65e55bc2c11,4.984
01f7730894bdc452e3477d93e3c54ff415b61111,499.88999999999976
5ec28648c95c2da89e5d8edceef07e9f93cda87a,448.2469999999997
c3f000c8196ae5fb2a6a6e1eb07ed23b5e959dc5,4.984
c72b158cced5274845a6dd714599314634bb6c48,418.612
c48bba8ca267525981be488ff4e86cf050164a39,458.38499999999993
f34a161eeb0416fc4b417e93ce97909636c524a9,683.9730000000002
c1879190680836a87f332da038342397e16c5ccf,454.89399999999995
6cfe37fe7376f0d2f9ee084516700cfb9c5baa2f,479.0169999999996
92b5684e2a99a7a6a2d20d8edbda70fb9b15e9e1,473.3930000000002
54b2fd8f0178fb68be897d3c078edee23671f16a,8.802
9bd47b6835215e353d16c1dfa6c03f4c3b2f9e1f,628.322
f64ef391c8560402e96a9cc926483c72aebb3e8e,4.984
9ed6c9c343caea90c23c8852d6a1d36e231bbc7c,447.8509999999999
8833c7ba011d13481b959f08f6c7cf30a1556c6d,430.92699999999985
6b326331104abe00432c6f1f57bc55f4224688b8,4.984
f3ef288fa31afac3b0ca3aa433d13e272fe00266,475.26799999999986
dd2d48e442be679f4ea26a306395cd883b62adf9,473.5789999999998
8b1d9baf2ce110da189bdc97492dbfe0695c86aa,8.802
c58609f09096eb6b8798597ee6e37c8c1ac0e23b,403.23299999999995
5fdef6f4ca221d65de7129dea44cf3496f5cdd64,4.984
2689bd93b7eeaf6477323172ff564376bbb01a61,418.7900000000001
4627ec480f21bb94067f34cc9fbb40e25f65b478,8.802
02099cf2215f0382aacf7329e93018c8ff49241e,4.984
05cf942d421a1328096dd41aa129871a0f151617,457.6279999999999
75c132a4c4e1282cdba35d9e0bdf61ae7e508b3c,453.42200000000025
cdb9efbf46b74930f814ed3315298d246112432a,565.7490000000001
d223498de0171aa5a893a630d50d64cdd6c3903b,548.649
c8a54292e1a0f01824920b5ecef0ed73117c82af,428.1310000000001
e965f4dc22429c93fe5ba5f45cb4d811697c7dd1,432.7579999999998
94e57ce9bdc898ebd57e1977d10ec1a4b1016f5a,570.8149999999998
b083c91a03a467c488143daae73bc1ca6c67eaed,407.00099999999975
e045a78dd6d3a80cdb933c2c633235f9400d935e,461.07800000000003
9c03ec51a87204ffc1879e6b7a4dac8cd3d35a9d,463.1600000000001
06dcdcbccf054a131e22e893c4ef13c5c55e95c6,522.6460000000001
6d92d2501c29777b1ee946549b4c68855dcaf846,486.0990000000001
7510c5fb8ba3e4f346c13e2864fe1b980d4a8ff0,541.4299999999996
477647b25c833f63e00c3018c6e35b6f92ba3e21,4.984
1990bceee04b458c7506e12bfc94340568e90652,4.984
40f78aa7da9ceea65c094319f607534e9b30365e,484.4129999999998
629098a8b4808aaf21d231d76749534f767af76f,8.802
cea2d68d8a866c40bbf04cf59dfab64ab5728f0c,4.984
1d24aa3d5981652501dfaed0536c6a7268269e42,557.324
e172fa5f93736178e35f574e8c2ac09d5191ef51,426.9750000000001
ad12d43e69656e89951352925b1783b8f52e461a,539.313
baef769fe1e7fa60a51d42aecf92b955d4b897ea,430.51900000000023
d0dde3b886beb447747030ffc5e4df503c77ea06,443.926
5e72d4a95f175b0f3b54cc41d54beb6574bae90f,435.80199999999996
8e19e5d730aa06ec06279e0b711954526ac5fdf0,491.90899999999993
930aa8888d9dfc515a1c1d862bb5e0008fa3fb37,478.31900000000024
5132afe537cc020677fc257025ac2197ec8f4f76,410.6589999999999
4800ed1c53611d0b9722bb55f2b5eb411d9810f2,460.8800000000003
d241980523994e8163acc9fa7535cb8a2f4581c2,457.6870000000001
dcca0013abf090da1a0fc8a5fdc0039fd556d540,4.984
5bc9f56113c15fb72b540e78b9ed76e84a6bfdd0,492.79300000000023
d53d367385fdeebd4755f504ce0b52c08212e2cf,512.714
43345fa824e2d2e14c9e55ef4203fa7281384d08,459.60500000000013
a1389e38917a93d168c5bf2a6b06f50e61c01bf0,4.984
91715815e6d1a2fd369379aa2451e4d535f000ad,844.9410000000004
fedec1c68a8209fbd9d61deb68b5758092e988b6,471.42000000000013
595b7e5edb003a28180a8b0d017b3cb0133ea763,425.1010000000001
8f211dc328e1b6fd9dbc8a3e9599bb952273aa69,502.21699999999987
46a697f4c8e3f21cde73ea82e859032ba778c4a7,581.2940000000002
9bd8e8097edf52b4f95ff4bd5d66106f2ba3b7d7,8.802
b04f5a32926fa64f940dfc5b37827973e1ffdab7,395.83799999999997
148e3ef8c2a7052b7a54c05c17e9a64b03dcc958,4.984
4e52b73e91be41ec437fe105497c6fa4b2d9c2bb,428.13099999999974
b02a44458d192e2b88fc6a22f10b76564289b3bb,534.7300000000002
6ba95b286f8b8489fbffdfa008d07e86828c6377,8.802
67c21afc206a6cbbcecac9f53aeef2deba622be2,8.802
2026ef69839e751b2b78f3423b71adda30c8ff12,4.984
0672bbae643d4a999853d5fd1f3a4341848b8525,448.63599999999974
dbc2ffa058d03823310bd5a22ffcaaa9e164f059,467.11499999999984
a7a7212789ecf4702334e9d7afda0bf50dcc62c7,4.984
9ea8936fc4032e7ac564d3fb19c7eec9b82b4833,479.68700000000035
c0c1b0a9bb9f86fe701ea75200255f2841612546,481.2
da114f441ce38da76c5732b49dd97452900c12db,4.984
95771cfcb7feb9cd8ede0dc51ef60cc6ca31398b,430.4839999999999
c66ecaee41d08c2aed17688c67f41ad749dd7e08,573.0580000000001
4afb560ec531a92cbfaeeea2760d3906a237e2a4,8.802
528dd53aac2e98ae6514637dde7bda883636187f,4.984
b337af487f7962a13cd01ff46a8ad018c36aae13,585.1360000000002
838819e380664b54ce26c5a374fa00d5a09f1f66,499.09600000000063
1254edf4a16f9986b6035a98f4739a46bd445cec,462.1509999999998
659a8a61d89abbdf4ec2b6021bd828ead0d45a7e,491.3939999999998
a455b39a38c7eab16ffe1afc96e50ceee285e4ab,8.802
8d8a4d18a9e48040f2d060fdebd2bf38ee6331d4,465.091
ba3b8c7ad441d5ab525a57750951c6008c9a0ce2,455.6859999999999
0b2bb0d770a048460635524280814fa93d61e2d9,446.86599999999993
3d37ebd4442995d8706e2b61a82e24be7810ba60,495.12999999999994
71ebd4766a377b3136bf240effab3c4a21c1d160,442.82599999999996
0b81e78c9196c26554e1dbfb2886d0b1caaee57f,4.984
70a452eb2468fab6734007b7fbca04d798a577d4,690.9329999999998
3aed699de60252c5890ae5aa8e9ee0e04762d950,451.7159999999999
b4d92ef68697a52731950962efeef7732c598a29,472.26700000000017
a6dd59fbc6a31fd154ec1b42f8d32b2b0f68d01e,446.82099999999997
b0e6d9a800c6161f19982d3a2ca923369d426c3a,484.00299999999993
0ba051d8db0608d22aa3afd1141b99096a3f1f01,460.44699999999983
010f40757d0121c336eee26020c320b7cd22c8bd,423.99500000000006
58db7e8ab03782cd8a74b38ca4e09d1a8d69444e,8.802
bb012421e88a0ee1ba5eae1844981ead4ad0de14,596.6909999999998
d00b2982cdf0b6e90a5f9dbe24eae5ffabeea87d,458.9139999999998
84e64a158420dd8ed7712f200ece7060dd8928b9,494.62500000000006
4a587b231549cf4dd9e8d8a6e670b1e6000cd5d8,429.86600000000004
5f15c7c62ed22711e914ad1a88b7ffb0d207ca99,459.0969999999997
a1aae127c63308b4a6355ccb16f99918cd513fac,8.802
75b3ea3112b7c010512672e211971e1bc28e1c02,428.1430000000001
5516df900f8b8146759765865b547d4101610fd6,425.2530000000001
2b3061ad2a0578e77b7ff7fa71161138e4cc03cb,437.0830000000005
39afaf1c7ac2609fb67d2a82420917b00cf6d8af,419.089
5951cc578661069e16579472bc48423cd559131c,446.08099999999996
2c4216eeeab41b8b2359c0093d08fec4c095c0e3,416.17000000000013
226bc79b8748d5b9e71f04f7e08f3ce22b2ba5fd,493.42299999999983
afadd9349d5960c36946b1d3f50dc70b8a72d385,8.802
d5f020b8dcb4244a02412bbbe8be8ac0f9864a65,484.3330000000005
af43655ead65ac652b42e062b617f290ea60f1ba,4.984
4eb012933907d41c6a44cd988caef09980ac4115,447.4519999999998
b0fe66a054153433ea939280a03b6078ecf5627b,435.2269999999999
cbb7cffc69dd02f933ea1ddaad430d855c41b92d,512.7949999999997
d047b5c1e7ebc3a0fc980bd89925a88eb60c3a95,492.69800000000004
6e9f05d4165f979ab0421a7c4da5bbc94bb98e60,8.802
d70866063e21b298063e910dffdb5069075912cd,4.984
7e859ae82a9d17b86d86d99eda6e5d686c038674,452.5229999999999
35d961b647670f9d1de666a3d453a61ab2a92a0e,8.802
91af1ad89f229ba526ec92b2723983e53ba52476,500.9
4b087a8143279d52ae9e2d5e032c6b63489c2fca,593.8490000000002
92604e7c9df4b24677b55884f8331b86e058994b,561.8000000000002
db41f8e8f96de2f4bbba079fc9fcab78811a3589,453.18699999999967
528153c48ecb0f3be045b1089d4561e420d23789,603.6159999999999
9f2d35c5913124f6067afb7ac08dd2016183ab38,4.984
129a144075139d67277018fe820d4fc707e21a35,440.7419999999999
1dcf3e435f6781415282f87c5aa126be69fc8370,498.0799999999999
9153b7dde7dd2c4add79996a8844ae02449a1184,560.3699999999999
f011c4b90ed283985dfb7970cf469c169981545b,460.63500000000016
33d8209854d53a7b0fb06149502967eb02bbd30f,435.44700000000006
80ae8a9263ab2dbb2b8594814807e70a6c300ec2,491.047
2dc8d7a62f3cf7e88d740a13378b5f03592da235,466.47400000000016
1a87c5992c2b13ab6e4e1b4575aa11332aa75bcb,8.802
ce11a825c9d7995c37f8904cd25933a0ee3cefd3,455.828
83a6c61e846e60f0ad2b5992aaf8ea5c9114952a,488.68899999999996
96c1719829492a177943eb30b1d36a03632f2486,436.43399999999997
2abaa7d3759d277dd920da6e8099939c1f794be0,706.6070000000001
d85e8440d362a210b00897420c938f305e036fa3,475.7779999999998
28b79219833b86a583f6f39b6c18ef47e60a4938,467.49400000000014
caa68a3360ee208ecbf043899bcc1c602fdf8b67,440.1330000000001
3b06577c39e0ec708ed8693432e578229f518745,8.802
5c9d188e145b935bde1da2a0de0b35321c7bb272,451.74600000000015
39de7b7dc1c52dd45dbe223a0a59658a5431363a,451.7790000000003
59f8b4acda81257c989eee99e03b4dcd5c7db08a,8.802
bf05715519b1e948cc6b5b56672733b370cb11c4,488.8269999999999
1457ec567207779b174266301845e0f6b9ce0ef0,4.984
96462e71ac074c22a557d37d04dc91de17bc3db4,8.802
964348513599cff01cda30441227c8fb7aaa3918,446.92299999999966
0354ab5c76efd93f7718e64f89e1af479ca6e37b,467.00000000000017
60562c040b6735756c31d3d53801bf0c968f036d,404.523
d05bf966ff1ab2ac3aa0620fb7b9f46b9efe36f9,429.1179999999997
76a579eef67261654c12a3b7057b364682b91d01,461.07899999999995
b1ef1322d2d6e5b8c7b8ca2976536d9f886c4f9e,468.32
d4844eba839f4a067125a4160e7d3b28415432a4,4.984
a43b01b95c09f7b1887f668e50fea5986efe7122,518.9850000000001
069f17d0415059234c20576b1b760bd3aa552f88,4.984
b1d9b94df65e67a5d52c55a0708839264d2488d5,463.38699999999994
68989abd3f0388b6835c6cfe2c6115bbb5d658fd,512.762
6a066bc24679eca8c88b9c7171c89f1bda31d509,4.984
9250a892a30183969cc275da38a38562ce2307f6,4.984
f15c5edca1932004fb70d8779fcc2d0fb5526804,438.77
338916b4c428b53df39d8903eb484c026fab0fab,448.2759999999999
1fb68340a712e25c2b9c1e9409aa67ea9d8c10ba,4.984
508fb8507c33a15fb4655b07cf9d86a2f324fad5,526.7949999999997
6d4bee056abcea733d36060113427081daae72d1,842.56
5a8bbf28eb86b6a674527b2e03ad60d8e35eff3f,4.984
a032c86d0903ec6cb708ee26590cc06c29a2a490,507.50599999999974
39d7cd51e8b454698d0b88a3a66d87e886f4f284,8.802
72abb9585ff5fad1e243d34c7d1ad69e5ead1f5f,641.817
f7fe5ca92fc675604a80acb04247d1ec2d40e066,442.20400000000006
2ecbd0a32578c598c7b11c45cfbfc281aa898999,3.8760000000000003
fc5b56b3712d7c98ce1caf52d085c5e7ffa4a06b,608.491
b698fe59ed113dba7e6c94cd6682d3acffc0050a,4.984
3f0aabd602e0ec426a7a77327ce68571ee46988a,8.802
31d8d7b803ec6856465de2b6549994a2900a7fa8,417.048
c8400a9922328f463838ea5cd9029a8b56bd9b56,428.56399999999985
05c1f2b2273688b2bcb99e6c3ae64e85ade9a0fe,482.56000000000034
a01e0c6a668906165e58e67f4cb832b4f6f76ffe,445.835
ae5c5d5c814e086c7b7de4c3dab4e6758525f777,497.3469999999999
93f6002c174ea7b386b1a909d97c9cc8f20e33b5,454.361
3c9a334da41db15852294edfa891312f5999a74e,601.4990000000005
d2c2bbfac45a0b703f1b210d57c7fd27d76a17ed,477.15199999999976
9b2ec04e55645942f7cbffe895f18dade1c4bb98,432.217
43b5f95ccb6ca8034357b18328fcda45ce9d6a6c,4.984
dc9aac8ce495d0bc5199cdba4aeca815e2180f0f,435.87299999999993
92c895bc37dbdaa752903a47b054f9feee7f2e00,4.984
2d7302dc7ff97f99ed1e2445f2b0f280c181c91c,622.35
5b0ed5b582de51c6377b545ba47ee47a1e1a57da,448.7199999999999
27d52323a6cd30cbaad5a3c56dd486e50868c054,475.1929999999998
18a653046a82a4c5cafbb1bcd27cb5b0f8875292,457.19700000000006
8d335794a40dd8b2cd2a63b7befb612595ac9b33,442.0940000000001
8bae38d71e416109afeb44e44f049ca05063b32d,477.5000000000002
5aa3f595cedc6029676923a0ced951c763eb759a,432.6189999999999
3e26ead038e5b5759d3d85073df16d3c6277a1d6,4.984
9711deaac163efb67ebb06a389676b2aa97279bd,484.0019999999997
d41be81b2c78069c4b4f0aacd62aa39fa84f08ec,4.984
05b619d9bc82a73a3f9bc2082fa915e9983dcd6c,422.6900000000003
0dd10002ef9464b50cd3983b09c92a4ae2c60c52,446.1649999999999
7d818694677a9798ad96f06df3abdc166c5f8716,8.802
a840fedf36ad6c7f853464941bda69f24e561ce6,582.3479999999998
67855ef6e11f5d2c69aeca430ff04b83a97d045f,543.9789999999998
fc42f6eed5bea0d1eaac96e20b83bb9afa669cd6,615.4439999999997
5573260fce2f2f53f9db0eb39bd1e9c87cbe9ac1,485.3930000000001
554b003cb381ad55a7aaa8a62aae6e06422eeccc,408.00499999999994
4409fc9023f525d75d824b0f95e2a96ded508c1e,446.27599999999984
b3f9eb3a0ba6f92b8373f4d1a1491e62f69ff52d,442.9440000000001
339eae574442eb2feadab346359cfff9c94d7fe3,468.74400000000014
d419baba6a3e94d7b6d08b58d74cf6f3fc50aeb7,8.802
95219ba812d70258c1c49c49332a1c15428b2ac8,603.0329999999999
d1452e2825da3da9ce4809e9ff1c6a7377e31bd6,433.74599999999975
1692c679d7772327a03e4a0876288f7b93f154b5,552.823
62d2c02c9dd4acf91ae91dfd8fa781203bc9fc2f,436.289
5546918b748940cb4bab283c64d31e9ee994c62a,669.1489999999999
9a41903af416102abc04818e991da5d445eec71f,476.38599999999997
eead7cec76f8c664fe2eaf1de17c4d4b20396c81,450.6930000000001
153fa858e944b08dd072f907c4401d31068c530b,503.82700000000017
b8e95fe12d3a90f8d3934e78d6785309fa0575cb,4.984
95c55f3a9c01e36da49a2bcb5a32428885481174,438.03099999999984
0d6e25ccfedded4c38caa1ffc259800b28f13de7,455.56100000000004
619ba88fe59ab61fc3fd6f634f1a225937a2dddc,425.40600000000006
ceb0286dda0ef14cc1d61268c3b74c9cb4f30ea1,467.63099999999986
978de2f730ba3896d05e7a686c947f31f7302c24,433.686
b4db18a0fd7287a039b6993dd72f89dfa14a2e40,451.856
3006e43d450c8dea4fa623cd8ca77a073bfff1f9,439.94599999999974
096c60e489ee4b472413b3314b29d40d6c448a4d,556.2850000000001
c23027593c25c62587d6fc1bf61120f8d76ed0d3,449.0229999999997
63d40d8de3335de205a2ae84bd99b3540de06e0b,8.802
08294394882e3ebf3de26f13ef4c9914ecc9cf97,444.2089999999998
a57d893c8ae0a2ddceefb6c117e28d2e86070fc3,497.0910000000003
274ae35270dd91c50510ceb8406a7cda3790822c,480.3569999999998
d0dd165443558cd766839a27fd916afac1a30b2a,430.43500000000006
c560938f19ea018b9fecac02b794ce4622752aac,8.802
74b248a09e46df7999d7550e8a996eb8f1688cd0,634.6109999999999
091070cbbf4136b1b6ae25fc5ab5462276849486,577.8159999999995
03bff6d8599a17ba9c58824ed92d39e952eef74f,420.495
84a8427ac75fef6dc247bdae543bffb2c1f5fbad,4.984
030319ee21c3366af809e1d2fd6e3b755d1fa82f,478.80399999999986
3363f2e16d453f013d2eb6b7e9906c9f1a009ac1,424.7580000000001
aec45faa76ea5a9df7bb6a59d1988a8cb187def6,4.984
ab9b56aee2b09c5591a8a18141dd8d1352e8efee,4.984
b0138e0a521c3051655d1b721098d5f52e1835f7,434.789
a298ff0e51742a305f9efcff3b2078274cb2d6b2,528.7609999999997
2f16a908a7a34b6c9847715cab8a39ad70981e80,8.802
1ea82fc649ff450e9b4c75f1af7ba8591b6e3d29,468.45599999999985
bf76979e1549af03099e6d8369e81141c98482a0,8.802
dd157c374fcd3b4cfe8113af00b8df78396ceb70,461.73800000000006
2945f1ff8c80821c207e7880f784b841ae3ddc12,442.833
252196dbc78f0404b9b522b277013b121eaa8bef,444.2889999999998
ff4cbfb96d39d59faa466fc6282514c1507c83e6,4.984
e1cc4e163c273fdf972173732233395922a89aec,452.23299999999983
64d2779536c4913b8a571efa31b2536903c4e67b,482.6409999999999
36487fce907fc9b27f5dec420313f5a9bcda5541,417.86200000000014
34e1377ac6ebdeb7643597f696b75fa8ad650fcd,462.9689999999997
bb810952683d7e2fecfa039b94ac594ccbda5675,546.123
af4d772c3b035b0b6ee88732ad8f4d1082016bda,437.64799999999997
a88054e4ecd2baa4f6a67536ff9ab5a72a773232,434.66100000000006
5f54bde80089da382fc511f03286df3e5055286d,438.17800000000005
7cd5166d52a98c82381002ab0cb4ea73bbf8d976,480.464
69b4c9886f0b98ca820ce2308b82eaf80c8447f2,482.2319999999998
6cc9dd743927920a1e44392824635b5db31f03ad,8.802
c35b4f47a0122f981bdfa7de586d865f8f901a52,4.984
c12bc5ad48c163a8e656bd501d58526c53fd549a,706.5259999999995
cc1a22f0429db012932076d5552e429acbb97610,481.1629999999997
926459d2a41351c32a13cecea30e3c318323bf26,8.802
1051570b5fcd81ad813c1c87ea2956dd4f64eb00,449.492
779ed0118fedfee66e5c4253eab09ddedcdf7300,433.15
659af159db4c2d055cbd9d3a9a5fc2523007115f,4.984
5888d7dc571177d09f7d9905011111d23aa7c18f,425.57299999999975
d23d0699d496b7e379f9118c95ce581f748a6de8,502.96400000000017
b769873bf7302f71a910cdee975c47dbfdee20c0,468.9729999999998
38c5bc5396e836b91729a825eba7b5cc594a36fe,8.802
2c6e1b5ea567fdac8e1fcdddb331348fc8851bf5,660.0809999999999
19d05f1dc0b205cf6c8638bbfc335595ac7bb5a0,532.6419999999998
6f60400a1f53a48778f9465c01595cc8c514517f,465.30099999999976
06d6f83e37a1a70421c8c8d645386424895e09d6,427.6140000000004
428da6554a9a7e9f1a8a968fdc17ede08d92da84,467.1299999999999
928704b6be0d6d3364ab2445a7061f3f7d0467cc,4.984
bd4c79dfc40fa855043cfab3232f55d52ea2ca98,461.19300000000015
04cce577ba1f5a3ea2ff5e5bd093d82efa2200bf,4.984
3f2243044e9df4f1f332ed54af72da3f5614d7ce,525.002
f6ec931c0e86421b1c4c8bdc02d77ae435c1b0d9,414.0120000000001
